time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:28:09.119839;222470;1714768089;156090090;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7853981852531433, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.136035;222471;1714768089;172081923;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/13:28:09.153761;222472;1714768089;188087775;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.168372;222473;1714768089;204224589;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.080322265625, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.189199;222474;1714768089;220080108;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -8.069999694824219, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.201202;222475;1714768089;236199570;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.215951;222476;1714768089;252076922;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.232040;222477;1714768089;268110421;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.249202;222478;1714768089;284127736;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.267431;222479;1714768089;303243661;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.887939453125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.286517;222480;1714768089;316063068;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.296478;222481;1714768089;332303642;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.312265;222482;1714768089;348083734;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7869321703910828, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.328463;222483;1714768089;364132253;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7853981852531433, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.344110;222484;1714768089;380091289;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.520751953125, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(16.139999389648438, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
